attraction_id,attraction_name,ratings,no_of_ratings,attraction_type,description,Latitude,Longitude,city,keywords,images_url
1,Citadel of Saladin,4.6,24755,Tourist attraction,"Sights and landmarks, Historic Sites",30.0287457,31.2597144,cairo,"Tourist attraction Sights and landmarks, Historic Sites",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSb_U6iC1v3zAf1d3mlnZAC-23McOCITRI2U1lr_C0nHr-Mx-VGRTvvFQIbJA&s
2,Cairo Tower,4.3,23202,Tourist attraction,Observation Decks & Towers,30.045915,31.2242898,cairo,Tourist attraction Observation Decks & Towers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRo-kp-aRXxJqzQs-KDadeL1HzYc96L-ZzmSlpsZ2r9xn9sUQFHkgnTcfw-QA&s
3,Khan el-Khalili,4.4,45558,Bazar,Flea & Street Markets,30.0477386,31.2622538,cairo,Bazar Flea & Street Markets,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvy057uhivz_SuJ_fZl0nX5PhGL5nw-mtfKku1cuHVWxGoc4ujCtoyhzI4qkA&s
4,Al-Azhar Park,4.5,29934,Park,Parks,30.040758,31.2647327,cairo,Park Parks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQt0yDPWjPuekdb7cbZcnqRoRwxxqBnTd9MQH_8Ow0I2n7fK8vhpnsSWIWY-Q&s
5,Prince Mohamed Ali Palace (Al Manial Palace),4.6,6439,Historical landmark,History Museums,30.0289507,31.230013,cairo,Historical landmark History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdld7PpU5jLvdlAwk-rB8fm7eFZATyLImzfgLQ6TdB0ZLL4BrXWhAq1ZDOUQ&s
6,Al-Azhar Mosque,4.8,13719,Mosque,Religious Sites,30.045688,31.2626851,cairo,Mosque Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzbGNyrtMST81WZTfSGS41XyH0ft-TN9ZPTcTqCjCl57CMpduzkhpY0qG4SA&s
7,Tahrir Square,4.6,7900,Tourist attraction,Points of Interest & Landmarks,30.0443994,31.2357188,cairo,Tourist attraction Points of Interest & Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9af-BbDbPZzXxwcyFgzRVeiijEAxUCuHH0NDSsYthrLES81tq9dFuHmJCp3w&s
8,Mosque-Madrasa of Sultan Hassan,4.8,3372,Mosque,Historic Sites  Religious Sites,30.0322791,31.2561704,cairo,Mosque Historic Sites  Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS465F4hBNy0RTIKnHz4p4Y0vkwShRLP4EpGni3jbbD3XhqwvI0JZB9l7rjPg&s
9,Mosque of Ibn Tulun,4.7,3463,Mosque,Historic Sites  Religious Sites,30.028691,31.2493941,cairo,Mosque Historic Sites  Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTqj06fwveQgZkdCnoYn_8Gnkli7sDp6tTNK4U22O1duV3YByFeMD6qktULuo&s
10,Pharaonic Village,4.3,13603,Tourist attraction,Historic Sites Points of Interest & Landmarks,29.9973207,31.2147781,giza,Tourist attraction Historic Sites Points of Interest & Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWMvqJhqekFEKEdi90kIdPZiMeYTaPfjzk2a9VFH9UNUCs7yfojP99rrTGwQ&s
11,The Coptic Museum,4.5,893,Museum,Art Museums,30.0057645,31.2303972,cairo,Museum Art Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUnVD-W2MFS28De18bKmKBvqLqoX6MkZbgN4DGjxJ_M0K6pDqmf3Yan7XV9Q&s
12,Qalawun Complex,4.7,749,Historical landmark,Historic Sites  Religious Sites,30.0493992,31.2609617,cairo,Historical landmark Historic Sites  Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqTXwKl27jCItJErqzltdwA4Eus2wvE_ycNoxC5VVkPbpLbfsBtNNzqEQt4g&s
13,Al-Hakim Mosque,4.7,8214,Mosque,Religious Sites,30.0545457,31.2635091,cairo,Mosque Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5RJuMjooiCRr-urI_9-zu6TQ-bjfbUpTPYjzi2lKOPQz0HmI22T6Pf1UnLX0&s
14,Museum of Islamic Art in Cairo,4.6,4047,Museum,Art Museums History Museums,30.0447197,31.2527212,cairo,Museum Art Museums History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVP8ukvRSmkIHCxTVHAZqhucJ__HlQR1L8Dm783Ib5JNRugs8aPnRtm29SXQ&s
15,Mosque of Muhammad Ali,4.7,4290,Mosque,Historic Sites  Religious Sites,30.0287015,31.2599106,cairo,Mosque Historic Sites  Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyVsojF74gXVi8QnoM7dNsbaLzegyil0JLQq3rm9mrBtB4FacCJUkxNadkQA&s
16,Gayer-Anderson Museum,4.6,1261,Museum,Historic Sites Art Museums Archaeological,30.02833,31.250744,cairo,Museum Historic Sites Art Museums Archaeological,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5R7qHShR36QRjotiWA6jChAmwhOOXnnjt1-VzC_qAtlyem7Kbw7T1m-RLYhY&s
17,Abdeen Palace Museum,4.6,"10,074",Museum,History Museums Historical place,30.0432148,31.247217,cairo,Museum History Museums Historical place,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaVPR85O3GoXYsBoiUVs2iduN8HwUeTm5UWd5ZAgwpvyVb3gYroTkIIell3NE&s
18,The National Museum of Egyptian Civilization,4.7,14633,Museum,History Museums,30.00841,31.248246,cairo,Museum History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcondkdJnugN8vgyu71BXwLFW4qHoNy9Ig7kMx3W1pT8n54J8pQGy78C_CXEo&s
19,The Hanging Church,4.6,5100,Church,Architectural Buildings  Religious Sites Christinaity,30.0052663,31.2301826,cairo,Church Architectural Buildings  Religious Sites Christinaity,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQr5qppL4qbNKuETjwgkOgWgayuWDwTiKq2sEScsggvq_vwxXO4LtGUeQZ7sA&s
20,Talaat Harb Square,4.5,14732,Historical landmark,Historic street,30.0475981,31.2384536,cairo,Historical landmark Historic street,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRITFrKS_nMUBIgsI0nuSkORDjFiOCXnu0qquUi8baTqe8oasZLN1GwSQzObA&s
21,Royal Chariots Museum,4.4,473,Museum,History Museums,30.0559054,31.2313202,cairo,Museum History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwIywMoRUymhZkPVVxM246ZSV7rqLgs2bqMAIXJPAn3TlhomXVH66XnISmW8E&s
22,Bab al-Futuh,4.6,6390,Historical landmark,Historic Sites  Points of Interest & Landmarks  Historic Walking Areas  Castles,30.0553568,31.2634081,cairo,Historical landmark Historic Sites  Points of Interest & Landmarks  Historic Walking Areas  Castles,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0yOEetGaMFl9HSdhAM8dXmIzzxQ8q1gEAC5Y7kcEDLRpR43RPFkC_mnWKZ0Y&s
23,Al-Hussein Mosque,4.6,25106,Mosque,Points of Interest & Landmarks  Religious Sites,30.0476733,31.2631929,cairo,Mosque Points of Interest & Landmarks  Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0D-IHdgEmSI95803FPDWM94W6QmbvumCLJbUs3UNQloZ23MPMAe6oQkL9nm4&s
24,Bab Zuweila,4.6,839,Historical landmark,Historic Sites  Points of Interest & Landmarks  Castles,30.042704,31.257777,cairo,Historical landmark Historic Sites  Points of Interest & Landmarks  Castles,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLkAqSUN94QdsOPnOiwJSi2OFJr0Xz_xR4KkFOUayQQQVOQUns2-v_syUHzmY&s
25,Lazoghly Square - Lazoghly Statue,4.4,183,Tourist attraction,Historic street,30.0391332,31.2403392,cairo,Tourist attraction Historic street,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIeCfWLXrWBElUjMnttSJC1sP_rRCexvuUgrlGCf5xzuKpykE5ugVPvp94Yw&s
26,El Andalos Park,4.1,809,Park,garden,30.0442019,31.2274082,cairo,Park garden,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZUaLFfchmXTR6hTClVDzvnU9KN5uYPQmk3TE4xFFx52gbWK6iHm8fEJnwcw&s
27,House of Suhaymi,4.6,1624,Historical landmark,Speciality Museums,30.0521013,31.2624902,cairo,Historical landmark Speciality Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXWr1h19QpYD0dwUn9oplEQmsiTVzc-Sq7WENbhX20fcvBEksD0SCBv3wNfQ&s
28,Al Horreya Garden,4.2,4046,Garden,Botanical,30.0414695,31.2257914,cairo,Garden Botanical,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyYZ72BT3OKTmCDgbTe4bhL_-u7OfdU-aB6zK1b7rECB5NKoDRn4VWN_cSLF0&s
29,Townhouse Gallery,4.5,242,Art Gallery,,30.0490743,31.2380407,cairo,Art Gallery ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTVIUCo3dSsu6cFYIsgK2KBKrbBCQZv0xG6jQnxnnPQgNJbcVmoY5OCdudwA&s
30,Aqsunqur Mosque,4.7,435,Mosque,Religious Sites,30.0361111,31.2602778,cairo,Mosque Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwGE4eInaUoRSqE13sXqaxyieHc2kERlQ_zO9qk9Ye_bu4DxA5iO8yLCUdWw&s
31,Saad Zaghloul Statue,4.4,138,Historical landmark,,30.0434046,31.2270813,cairo,Historical landmark ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZJ35l7NM1ht89BG3zZpZmB4DHuN99EzU315CxuyeJRQ97QhNsP7aKWALsfeM&s
32,St Sergius and St Bacchus Church,4.7,1163,Church,Churches & Cathedrals Christianity Reilgious Sites,30.006279,31.2306747,cairo,Church Churches & Cathedrals Christianity Reilgious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXMrtXg052r2VNgYkm6lr6GXTo4i3TQyXEeqThGgS4QVQEd8ixd7ZK7gdpS48&s
33,Pyramid of Djoser,4.7,4940,Cultural landmark,Ancient Ruins  Points of Interest & Landmarks,29.8713227,31.216543,giza,Cultural landmark Ancient Ruins  Points of Interest & Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScRCHvXrTIjp6nmrjBmA_2JYNddgl3nUDT3uZ-1mn4Yyo_BDWOlr2cxW_rGw&s
34,Saqqara Necropolis,4.8,998,Historical landmark,Historic Sites  Ancient Ruins,29.8684624,31.2168246,giza,Historical landmark Historic Sites  Ancient Ruins,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtYtYm_q_ufr6jSxOclpj2R4RlU2-bLvzQ2O-HJFEWt92_QJn5dzbC16cZtg&s
35,El Obour Park,4.3,363,Park,,30.05623014,31.21761828,cairo,Park ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-yewhS8yto0xpX_u16fk3rhyCr-2JHw1l4PlOMCxVC3PLcrls4rJ-ApqNR0E&s
36,Aquarium Grotto Garden,3.8,3966,Park,,30.0563997,31.2190813,cairo,Park ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8ho0662cCTphAbSe5z01suKD7CBT0Gju_A1tlLE-KlGumN-2LreeS-fyAtQ&s
37,Masjid Omar Makram,4.5,2213,Mosque,Religious Sites,30.0431994,31.2339485,cairo,Mosque Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKcJTuU_8JGfbuifN-tUthOV6mvdk9S-ms6f-fEMeZKJjp44RIg9H9wsM96w&s
38,Pyramid of Khafre,4.7,974,Historical landmark,Historic Sites,29.9761308,31.1309319,giza,Historical landmark Historic Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRORsax2PkIsq8yo7igzPkLPR3XLh4VbhsMiYOtHaVvqKiKfa9oh59mvCwAvg&s
39,Masjid Sultan Abo Elelaa,4.6,2002,Mosque,Religious Sites,30.05640297,31.22995602,cairo,Mosque Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRb_YOMFF8NVMUl22jBlMZTmRWWiMragl2kl4l84EdzViY6kqYzztkGfnml61M&s
40,Bent Pyramid,4.7,1178,Historical landmark,Ancient Ruins  Points of Interest & Landmarks  Architectural Buildings,29.7904488,31.2093244,giza,Historical landmark Ancient Ruins  Points of Interest & Landmarks  Architectural Buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXoHc2-iQ8jFj6n8TzPaGTjYNLSDo3MWVt2MmXvPGte3MqOMfAU-8tPyIyvA&s
41,The Child Museum,4.4,1152,Museum,Speciality Museums Childrens,30.1022381,31.336946,cairo,Museum Speciality Museums Childrens,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtOxGRr8baFTwHSVHzf2juA2TrfUKLkwJwQyb5Cwr42GlVm7Ahn2s8AlJuIA&s
42,Red Pyramid,4.8,1477,Historical landmark,,29.8085947,31.2066131,giza,Historical landmark ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5YHxREn_UAy8ei3D74rBcl5AuSQhOx7AZu1xdAGfRDKwFFM7MidOmG5irKQ&s
43,Qasr El Nil Bridge,4.6,2024,Bridge,,30.0438506,31.2301913,cairo,Bridge ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq8hcJDMgotOxOhXtnN5x8_743FlnBsy4AQ-mW5mNj9YV7FS-JK3mPJl-v-Q&s
44,abdeen garden,4.4,1705,Park,,30.0438541,31.2458707,cairo,Park ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnQujVlCjURQXrn0WyeWvPQ7Sol6WDaj38MbX2ZRmYMbpeBdjOjSED99XMp0o&s
45,Khedive or Zamalek tree,4.8,25,Park,,30.045915,31.2242898,cairo,Park ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQboWi5xiOZSIvPtGDdVsfOLUTWIBSaIq-jkn3sMofyIIpvx9G7rhkKdiP9dJk&s
46,Synagogue Ben Ezra,4.4,197,Synagogue,Historic Sites  Religious Sites,30.0057322,31.2310336,cairo,Synagogue Historic Sites  Religious Sites,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRR8QZXbmcJF4CCoJzx2bzerMM1Zh_9WzoaLD5JKQoGG2-P4KTvgdanXxcjJg&s
47,Islamic Ceramics Museum,3.9,64,Museum,Art Museums,30.0571741,31.2226481,cairo,Museum Art Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKPTlKZvkabdSfj3-wekxToS9F4_rtwAD6IGDu97hejj9ZUdjxa8pUk4mETOo&s
48,Gayer-Anderson Museum,4.6,"1,179",Museum,Historic Sites  Art Museums Archaeological,30.02833,31.250744,cairo,Museum Historic Sites  Art Museums Archaeological,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5R7qHShR36QRjotiWA6jChAmwhOOXnnjt1-VzC_qAtlyem7Kbw7T1m-RLYhY&s
49,Mahmoud Mukhtar Museum,4.6,252,Museum,Speciality Museums Art,30.0406962,31.2228689,cairo,Museum Speciality Museums Art,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoDKCTaQerlmdIN5d8IJmm_3e7PkVgTMGFU7YhsiB4PgEplLn92tbmisVO8Q&s
50,The Coptic Museum,4.5,867,Museum,Art Museums,30.0057645,31.2303972,cairo,Museum Art Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUnVD-W2MFS28De18bKmKBvqLqoX6MkZbgN4DGjxJ_M0K6pDqmf3Yan7XV9Q&s
51,National Military Museum Egypt,4.3,"4,517",Museum,Military Museums,30.030853,31.262557,cairo,Museum Military Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShptnVRjQXMhRdiv2By4Fq-gMlmhfWDyd6h6oO3XusQu57ws2z_1EOu51s1eg&s
52,Gamal Abdel Nasser Museum,4.4,221,Museum,Historical place,30.0865432,31.3106985,cairo,Museum Historical place,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTctbNtG-2dymeBRvjR-cUp3pMEFTQKLe_IRe72_iVrEx91qnYH1V271SfYdQ&s
53,Egyptian Geology Museum,4.1,374,Museum,Science Museums,29.9963985,31.2288952,cairo,Museum Science Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLVOP-kC4v054d_LLJUtTiQr4qc9I7SW4ddiPpf--96kdrTsS1N_ISgbs6ug&s
54,The Child Museum,4.4,"1,122",Museum,Speciality Museums Childrens,30.1022381,31.336946,cairo,Museum Speciality Museums Childrens,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtOxGRr8baFTwHSVHzf2juA2TrfUKLkwJwQyb5Cwr42GlVm7Ahn2s8AlJuIA&s
55,Abdeen Palace Museum,4.5,"9,657",Museum,History Museums Historical place,30.0432148,31.247217,cairo,Museum History Museums Historical place,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaVPR85O3GoXYsBoiUVs2iduN8HwUeTm5UWd5ZAgwpvyVb3gYroTkIIell3NE&s
56,Taha Hussein Museum,4.3,239,Museum,History Museums,30.0050115,31.1849773,giza,Museum History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbeBwRHjVAFtjgD25zpyU_IEvTG9bhwKzPb6b5aHJSdj7jP5FpzsBb07uT6no&s
57,Luxor Museum,4.7,"4,765",Museum,History Museums,25.7076132,32.6445491,luxor,Museum History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUO1OI_K2TFNsvBD57Af-NsKAImRzpYstKKNVcr3356CQhKaYMJrDhY437unY&s
58,The Egyptian Museum,4.5,"6,617",Museum,History Museums Archaeological,30.0482928,31.23375359,cairo,Museum History Museums Archaeological,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrFnN_Wcm6-IRjRgfQ5LhJnHo7d0-sEL5yOg28LmkdNc-fv3tjIlEwPqx_fg&s
59,Prince Mohamed Ali Palace (Al Manial Palace),4.6,"6,254",Palace,,30.0289507,31.230013,cairo,Palace ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdld7PpU5jLvdlAwk-rB8fm7eFZATyLImzfgLQ6TdB0ZLL4BrXWhAq1ZDOUQ&s
60,Museum Of Modern Egyptian Art,4.2,229,Museum,Art,30.043688,31.2246792,cairo,Museum Art,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1aLHw5bg9gQSxXSeZQzAReYpLH-Ph0SbDtKaPG7MjG8chLb0OY_k8ni7uvg&s
61,Umm Kulthum Museum,4.3,705,Museum,Heritage Biographical,30.0074532,31.2252869,cairo,Museum Heritage Biographical,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9jb835vaIqIhf9C5efbC4100UYwM2RMukayeHCh8zA_AWv0bATAx4xpxe_YQ&s
62,Grand Egyptian Museum,4.6,396,Museum,History Museums,29.9943681,31.1190957,giza,Museum History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFWpnPNaNmoSf1-VuahHauhf7Pzn1WRd17vzQ-9TaUqaiZFanYGV4R88OWhr4&s
63,Egyptian Textiles Museum,4.6,128,Museum,Speciality Museums,30.0077247,31.2599886,cairo,Museum Speciality Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxYUvgqoQYKpSJsdcykAAaIuV7Jkheva9WvWBCz3ENkY6H3N9cNvjzCP_dTgo&s
64,Khalil Museum,4.6,441,Museum,Art Museums,30.0355965,31.2195869,cairo,Museum Art Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9N2bqKwVJfe6SWKop1NHBrw0GQFw3OEAuum7_-CD8taGNRBbxPF69NwTq5pU&s
65,Panorama October,4.4,"7,472",Museum,Speciality Museums War,30.0742728,31.3068068,cairo,Museum Speciality Museums War,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSHWy7B4tMWE4VwpjFKQpXonwUUx7QuJhK2pRgZCc9Q8zXZTt8eWhphBIIUg&s
66,The Royal Mummies Hall,4.7,826,Museum,,30.0081493,31.2482604,cairo,Museum ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSw--tV826syE3xyfG7eGAitd493oXr8JUJzS9mkX-oznG8mertVB4ROsld1g&s
67,Geographical Association of Egypt,4.4,75,Association or organization,,30.041119,31.2360473,cairo,Association or organization ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqKZldQfyLoxluMUtXS9iU8cGyJmOBJuKNHbS1L18ZfyNNkNwHJLA36-fwoQ&s
68,Mostafa Kamel Museum,4.5,135,Museum,Speciality Museums,30.029609,31.2572203,cairo,Museum Speciality Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwcFyhC_XkptM_EJa0pGhYIM8EHuS1D-f9TG_XDpOiT4kkoQKO_AHHLKjYV5g&s
69,Egyptian Air Force Museum,4.7,"1,045",Museum,Points of Interest & Landmarks,30.0966204,31.351621,cairo,Museum Points of Interest & Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4W4hKUShVV4iF5473m-TkGtkgwUh_oixXC3sDxw6Q7vd2Ovzz-I-fvSgSO9M&s
70,Egyptian National Library Museum,4.8,12,Museum,,30.0443325,31.2523265,cairo,Museum ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOKS6xDCJJEQKND3ZEU73ggfYqxHetwlkKuXRj1UeLR8JdaQDwqJkP3yz9VEg&s
71,Foustat Traditional Crafts Center,4.3,185,Museum,History Museums,30.0063684,31.2347231,cairo,Museum History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCYiIzo6WAGV2f5XDivy9SrHPGOdpG37ula49fTRe9Drp1FaMpCdcATBftXOY&s
72,Pharaonic Papyrus Museum,4.4,517,Museum,Speciality & Gift Shops,29.9911787,31.1523771,cairo,Museum Speciality & Gift Shops,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbQI4unGyHpz3ZB72y50doVACjnG6flJLlPP5dmREiyj4fxdQFJETbDD60eBA&s
73,Beshtak Palace,4.5,395,Museum,Historic Sites Palace,30.050508,31.2618941,cairo,Museum Historic Sites Palace,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOO0sb0Nej2Os2Mc-jnO5XpKwOfMVlMvn_W6HEoGewjQ_trNfnhE9GRHmppQ&s
74,Beit Al-Razzaz,4.7,72,Historical landmark,mansion,30.03751994,31.25950158,cairo,Historical landmark mansion,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9jqO1eG_5opc6396P9EzuWM4oF5TzH7YAwHYF16VUKhaB8P0M_tIejfGWUQ&s
75,Alexandria National Museum,4.4,"2,105",Museum,History Museums,31.2007415,29.9131977,Alexandria,Museum History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUywV-aQClb6nclEq46xE0xoovMO7bC5AnlT786iuq2ySjkRV9q7z2CUX_FQY&s
76,Royal Jewellery Museum,4.6,"6,001",Museum,History Museums,31.2406096,29.9632848,Alexandria,Museum History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdyFcIg1Kq61yj5irBwiN3p9F1EEKBy8HLOmBAsHuUnPFWWtSgpTsuCL_bDQ&s
77,National Police Museum,3.9,95,Museum,History Museums,30.03079183,31.25991218,cairo,Museum History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyGZC_Kir9pddzR1zXA7TBV2kOMk6_PfY4i1V0MsFHbOa3hnQMn-jB1g-WDrE&s
78,"Museum of Illusions, Cairo",4.4,"1,168",Museum,Speciality Museums  Art Museums,30.0775,30.9513779,cairo,Museum Speciality Museums  Art Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoG9T6aSKeMUfpuSeMZtqEfYLh6RilLJB3OVrBx7kjNZrMEDcRqswm32pbyw&s
79,Ramses Wissa Wassef Art Center,4.6,117,Art Gallery,,29.9687532,31.1759566,giza,Art Gallery ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9ApC0yw3VNBUbPuSvvslD_2Ko9SsK-ONLjxB1txQOrQWpf-qj9MNm5GYzsls&s
80,Karmet Ibn Hanie Cultural Center Ahmed Shawky Museum,4.3,158,Cultural center,,30.0212625,31.2174341,cairo,Cultural center ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqtfNMR5kFi26m8A08OsrGtVEw5HLn2uvLqjVhpBsBd9F5G9cqw2A9h3D-tg&s
81,Nation's House Museum,4.3,219,Museum,History Museums,30.03801203,31.23745743,cairo,Museum History Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2QIr-Pj0ZwPqXA6NGiDa7R_GRgkYMTyhdzWfyszzOCCLWKVRzt2J1oxVytQ&s
82,Rokn Farouk Museum,4.3,"1,238",Museum,Heritage,29.8470018,31.2947169,cairo,Museum Heritage,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPabPmcq6Vqv2zDfjTNYg9pptC2crbpASeJzQWD3k8v5EOzxfZkPKuDAhdftk&s
83,Islamic Ceramics Museum,3.9,63,Museum,Art Museums,30.0571741,31.2226481,cairo,Museum Art Museums,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKPTlKZvkabdSfj3-wekxToS9F4_rtwAD6IGDu97hejj9ZUdjxa8pUk4mETOo&s
84,Al-Azhar Park,4.5,30165,Park,,30.040758,31.2647327,cairo,Park ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQt0yDPWjPuekdb7cbZcnqRoRwxxqBnTd9MQH_8Ow0I2n7fK8vhpnsSWIWY-Q&s
85,Al Horreya Garden,4.2,4045,Garden,Botanical,30.0414695,31.2257914,cairo,Garden Botanical,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQB1loPsWDXhXQIRlBIpWOjV5G9PQLIXxB34m0XfD90S8NqfesyTCS1wM_tJQ&s
86,Manial Garden,4.2,310,Park,garden,30.02893758,31.2300619,cairo,Park garden,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQI-8IJmzeTM4TBolM4lqoLF32D4PD_eZjF2UAkGaLYBJhywWKrtpKd1OV6-g&s
87,Umm Kulthum Park,4.1,1505,Park,,30.0310804,31.2256242,cairo,Park ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOy0Alkl_Qrol4pH_7O8CKpTAwR7-yqteheD8hgALH9msag5fz4wsZdLUITA&s
88,El Obour Park,4.3,363,Park,,30.2283408,31.4798948,cairo,Park ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-yewhS8yto0xpX_u16fk3rhyCr-2JHw1l4PlOMCxVC3PLcrls4rJ-ApqNR0E&s
89,Aquarium Grotto Garden,3.8,3965,Park,,30.0563997,31.2190813,cairo,Park ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8ho0662cCTphAbSe5z01suKD7CBT0Gju_A1tlLE-KlGumN-2LreeS-fyAtQ&s
90,Gezira Island,4.1,40,Park,,30.045137,31.228111,cairo,Park ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEhdNKWqcuzxJnZ4DyorydcmXYZ66LTxuVMUhFHLiIZbSvb9PBwn0iePnX3g&s
